ensembl_gene_id,hgnc_symbol,description,gene_biotype,chromosome_name,start_position,end_position
ENSG00000137142,IGFBPL1,insulin-like growth factor binding protein-like 1 [Source:HGNC Symbol;Acc:HGNC:20081],protein_coding,9,38408994,38424447
ENSG00000188293,IGFL1,IGF-like family member 1 [Source:HGNC Symbol;Acc:HGNC:24093],protein_coding,19,46229752,46231243
ENSG00000204866,IGFL2,IGF-like family member 2 [Source:HGNC Symbol;Acc:HGNC:32929],protein_coding,19,46143106,46161299
ENSG00000204869,IGFL4,IGF-like family member 4 [Source:HGNC Symbol;Acc:HGNC:32931],protein_coding,19,46039748,46077118
ENSG00000126246,IGFLR1,IGF-like family receptor 1 [Source:HGNC Symbol;Acc:HGNC:23620],protein_coding,19,35738801,35742453
ENSG00000163395,IGFN1,immunoglobulin-like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607],protein_coding,1,201190825,201228952
ENSG00000132740,IGHMBP2,immunoglobulin mu binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5542],protein_coding,11,68903842,68940602
ENSG00000182700,IGIP,IgA-inducing protein [Source:HGNC Symbol;Acc:HGNC:33847],protein_coding,5,140125935,140129392
ENSG00000132465,IGJ,"immunoglobulin J polypeptide, linker protein for immunoglobulin alpha and mu polypeptides [Source:HGNC Symbol;Acc:HGNC:5713]",protein_coding,4,70655541,70681817
ENSG00000128322,IGLL1,immunoglobulin lambda-like polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:5870],protein_coding,22,23573125,23580308
ENSG00000142549,IGLON5,IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550],protein_coding,19,51311848,51330354
ENSG00000147255,IGSF1,"immunoglobulin superfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:5948]",protein_coding,X,131273506,131399703
ENSG00000152580,IGSF10,"immunoglobulin superfamily, member 10 [Source:HGNC Symbol;Acc:HGNC:26384]",protein_coding,3,151425384,151458709
ENSG00000144847,IGSF11,"immunoglobulin superfamily, member 11 [Source:HGNC Symbol;Acc:HGNC:16669]",protein_coding,3,118900557,119146068
ENSG00000117154,IGSF21,"immunoglobin superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:28246]",protein_coding,1,18107746,18378483
ENSG00000179057,IGSF22,"immunoglobulin superfamily, member 22 [Source:HGNC Symbol;Acc:HGNC:26750]",protein_coding,11,18704305,18726230
ENSG00000216588,IGSF23,"immunoglobulin superfamily, member 23 [Source:HGNC Symbol;Acc:HGNC:40040]",protein_coding,19,44613630,44636781
ENSG00000143061,IGSF3,"immunoglobulin superfamily, member 3 [Source:HGNC Symbol;Acc:HGNC:5950]",protein_coding,1,116574399,116667755
ENSG00000183067,IGSF5,"immunoglobulin superfamily, member 5 [Source:HGNC Symbol;Acc:HGNC:5952]",protein_coding,21,39745407,39802096
ENSG00000140749,IGSF6,"immunoglobulin superfamily, member 6 [Source:HGNC Symbol;Acc:HGNC:5953]",protein_coding,16,21639537,21652660
ENSG00000162729,IGSF8,"immunoglobulin superfamily, member 8 [Source:HGNC Symbol;Acc:HGNC:17813]",protein_coding,1,160091340,160098943
ENSG00000085552,IGSF9,"immunoglobulin superfamily, member 9 [Source:HGNC Symbol;Acc:HGNC:18132]",protein_coding,1,159927039,159945604
ENSG00000080854,IGSF9B,"immunoglobulin superfamily, member 9B [Source:HGNC Symbol;Acc:HGNC:32326]",protein_coding,11,133908564,133956985
ENSG00000163501,IHH,indian hedgehog [Source:HGNC Symbol;Acc:HGNC:5956],protein_coding,2,219054420,219060467
ENSG00000113141,IK,"IK cytokine, down-regulator of HLA II [Source:HGNC Symbol;Acc:HGNC:5958]",protein_coding,5,140647058,140662479
ENSG00000166130,IKBIP,IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430],protein_coding,12,98613405,98645113
ENSG00000070061,IKBKAP,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein [Source:HGNC Symbol;Acc:HGNC:5959]",protein_coding,9,108867517,108934116
ENSG00000104365,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta [Source:HGNC Symbol;Acc:HGNC:5960]",protein_coding,8,42271302,42332653
ENSG00000263528,IKBKE,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon [Source:HGNC Symbol;Acc:HGNC:14552]",protein_coding,1,206470476,206496889
ENSG00000269335,IKBKG,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma [Source:HGNC Symbol;Acc:HGNC:5961]",protein_coding,X,154541199,154565046
ENSG00000185811,IKZF1,IKAROS family zinc finger 1 (Ikaros) [Source:HGNC Symbol;Acc:HGNC:13176],protein_coding,7,50304124,50405101
ENSG00000030419,IKZF2,IKAROS family zinc finger 2 (Helios) [Source:HGNC Symbol;Acc:HGNC:13177],protein_coding,2,212999691,213152427
ENSG00000161405,IKZF3,IKAROS family zinc finger 3 (Aiolos) [Source:HGNC Symbol;Acc:HGNC:13178],protein_coding,17,39757715,39864188
ENSG00000123411,IKZF4,IKAROS family zinc finger 4 (Eos) [Source:HGNC Symbol;Acc:HGNC:13179],protein_coding,12,56007659,56038435
ENSG00000095574,IKZF5,IKAROS family zinc finger 5 (Pegasus) [Source:HGNC Symbol;Acc:HGNC:14283],protein_coding,10,122990806,123008817
ENSG00000136634,IL10,interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962],protein_coding,1,206767602,206772494
ENSG00000110324,IL10RA,"interleukin 10 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:5964]",protein_coding,11,117986348,118001483
ENSG00000243646,IL10RB,"interleukin 10 receptor, beta [Source:HGNC Symbol;Acc:HGNC:5965]",protein_coding,21,33266358,33297234
ENSG00000095752,IL11,interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966],protein_coding,19,55364389,55370463
ENSG00000137070,IL11RA,"interleukin 11 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:5967]",protein_coding,9,34650702,34661892
ENSG00000168811,IL12A,interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969],protein_coding,3,159988750,159996019
ENSG00000113302,IL12B,interleukin 12B [Source:HGNC Symbol;Acc:HGNC:5970],protein_coding,5,159314783,159330887
ENSG00000096996,IL12RB1,"interleukin 12 receptor, beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]",protein_coding,19,18058995,18098944
ENSG00000081985,IL12RB2,"interleukin 12 receptor, beta 2 [Source:HGNC Symbol;Acc:HGNC:5972]",protein_coding,1,67307364,67396900
ENSG00000169194,IL13,interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973],protein_coding,5,132656263,132661110
ENSG00000131724,IL13RA1,"interleukin 13 receptor, alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]",protein_coding,X,118727572,118794539
ENSG00000123496,IL13RA2,"interleukin 13 receptor, alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]",protein_coding,X,115003975,115019977
ENSG00000164136,IL15,interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977],protein_coding,4,141636599,141733987
ENSG00000134470,IL15RA,"interleukin 15 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:5978]",protein_coding,10,5937569,5978187
ENSG00000172349,IL16,interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980],protein_coding,15,81159575,81314058
ENSG00000127743,IL17B,interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982],protein_coding,5,149371324,149404202
ENSG00000124391,IL17C,interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983],protein_coding,16,88638591,88640473
ENSG00000172458,IL17D,interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984],protein_coding,13,20702127,20723098
ENSG00000177663,IL17RA,interleukin 17 receptor A [Source:HGNC Symbol;Acc:HGNC:5985],protein_coding,22,17084954,17115694
ENSG00000056736,IL17RB,interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015],protein_coding,3,53846580,53865800
ENSG00000163702,IL17RC,interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358],protein_coding,3,9917074,9933630
ENSG00000144730,IL17RD,interleukin 17 receptor D [Source:HGNC Symbol;Acc:HGNC:17616],protein_coding,3,57089982,57170306
ENSG00000163701,IL17RE,interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439],protein_coding,3,9902612,9916402
ENSG00000150782,IL18,interleukin 18 [Source:HGNC Symbol;Acc:HGNC:5986],protein_coding,11,112143251,112164117
ENSG00000137496,IL18BP,interleukin 18 binding protein [Source:HGNC Symbol;Acc:HGNC:5987],protein_coding,11,71998541,72005715
ENSG00000115604,IL18R1,interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988],protein_coding,2,102311529,102398775
ENSG00000115607,IL18RAP,interleukin 18 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5989],protein_coding,2,102418689,102452565
ENSG00000142224,IL19,interleukin 19 [Source:HGNC Symbol;Acc:HGNC:5990],protein_coding,1,206798870,206842981
ENSG00000115008,IL1A,"interleukin 1, alpha [Source:HGNC Symbol;Acc:HGNC:5991]",protein_coding,2,112773915,112784590
ENSG00000125538,IL1B,"interleukin 1, beta [Source:HGNC Symbol;Acc:HGNC:5992]",protein_coding,2,112829751,112836903
ENSG00000115594,IL1R1,"interleukin 1 receptor, type I [Source:HGNC Symbol;Acc:HGNC:5993]",protein_coding,2,102064544,102179874
ENSG00000115590,IL1R2,"interleukin 1 receptor, type II [Source:HGNC Symbol;Acc:HGNC:5994]",protein_coding,2,101991844,102028544
ENSG00000196083,IL1RAP,interleukin 1 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5995],protein_coding,3,190514051,190659750
ENSG00000169306,IL1RAPL1,interleukin 1 receptor accessory protein-like 1 [Source:HGNC Symbol;Acc:HGNC:5996],protein_coding,X,28587399,29956723
ENSG00000189108,IL1RAPL2,interleukin 1 receptor accessory protein-like 2 [Source:HGNC Symbol;Acc:HGNC:5997],protein_coding,X,104566315,105767829
ENSG00000115602,IL1RL1,interleukin 1 receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:5998],protein_coding,2,102311502,102352037
ENSG00000115598,IL1RL2,interleukin 1 receptor-like 2 [Source:HGNC Symbol;Acc:HGNC:5999],protein_coding,2,102186973,102240002
ENSG00000136689,IL1RN,interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000],protein_coding,2,113107214,113134016
ENSG00000109471,IL2,interleukin 2 [Source:HGNC Symbol;Acc:HGNC:6001],protein_coding,4,122451470,122456725
ENSG00000162891,IL20,interleukin 20 [Source:HGNC Symbol;Acc:HGNC:6002],protein_coding,1,206865354,206869223
ENSG00000016402,IL20RA,"interleukin 20 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:6003]",protein_coding,6,136999971,137045180
ENSG00000174564,IL20RB,interleukin 20 receptor beta [Source:HGNC Symbol;Acc:HGNC:6004],protein_coding,3,136946230,137011085
ENSG00000103522,IL21R,interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006],protein_coding,16,27402162,27452042
ENSG00000142677,IL22RA1,"interleukin 22 receptor, alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700]",protein_coding,1,24119771,24143121
ENSG00000110944,IL23A,"interleukin 23, alpha subunit p19 [Source:HGNC Symbol;Acc:HGNC:15488]",protein_coding,12,56334174,56340410
ENSG00000162594,IL23R,interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100],protein_coding,1,67166400,67259979
ENSG00000162892,IL24,interleukin 24 [Source:HGNC Symbol;Acc:HGNC:11346],protein_coding,1,206897443,206904139
ENSG00000111536,IL26,interleukin 26 [Source:HGNC Symbol;Acc:HGNC:17119],protein_coding,12,68201351,68225821
ENSG00000104998,IL27RA,"interleukin 27 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:17290]",protein_coding,19,14031748,14053216
ENSG00000134460,IL2RA,"interleukin 2 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:6008]",protein_coding,10,6010689,6062325
ENSG00000100385,IL2RB,"interleukin 2 receptor, beta [Source:HGNC Symbol;Acc:HGNC:6009]",protein_coding,22,37125838,37175054
ENSG00000147168,IL2RG,"interleukin 2 receptor, gamma [Source:HGNC Symbol;Acc:HGNC:6010]",protein_coding,X,71107404,71112108
ENSG00000204671,IL31,interleukin 31 [Source:HGNC Symbol;Acc:HGNC:19372],protein_coding,12,122172030,122174199
ENSG00000164509,IL31RA,interleukin 31 receptor A [Source:HGNC Symbol;Acc:HGNC:18969],protein_coding,5,55851379,55922853
ENSG00000008517,IL32,interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830],protein_coding,16,3065297,3082192
ENSG00000137033,IL33,interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028],protein_coding,9,6215786,6257983
ENSG00000157368,IL34,interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529],protein_coding,16,70579895,70660682
ENSG00000136696,IL36B,"interleukin 36, beta [Source:HGNC Symbol;Acc:HGNC:15564]",protein_coding,2,113022091,113052867
ENSG00000136695,IL36RN,interleukin 36 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:15561],protein_coding,2,113058638,113065382
ENSG00000185291,IL3RA,"interleukin 3 receptor, alpha (low affinity) [Source:HGNC Symbol;Acc:HGNC:6012]",protein_coding,X,1336616,1382689
ENSG00000113520,IL4,interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014],protein_coding,5,132673986,132682676
ENSG00000104951,IL4I1,interleukin 4 induced 1 [Source:HGNC Symbol;Acc:HGNC:19094],protein_coding,19,49889654,49929539
ENSG00000077238,IL4R,interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015],protein_coding,16,27313668,27364778
ENSG00000113525,IL5,interleukin 5 [Source:HGNC Symbol;Acc:HGNC:6016],protein_coding,5,132541444,132556838
ENSG00000091181,IL5RA,"interleukin 5 receptor, alpha [Source:HGNC Symbol;Acc:HGNC:6017]",protein_coding,3,3066326,3126613
ENSG00000136244,IL6,interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018],protein_coding,7,22725884,22732002
ENSG00000160712,IL6R,interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019],protein_coding,1,154405193,154469450
ENSG00000134352,IL6ST,interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021],protein_coding,5,55935095,55994993
ENSG00000104432,IL7,interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023],protein_coding,8,78675743,78805523
ENSG00000168685,IL7R,interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024],protein_coding,5,35852695,35879603
ENSG00000124334,IL9R,interleukin 9 receptor [Source:HGNC Symbol;Acc:HGNC:6030],protein_coding,X,155997581,156010817
ENSG00000145103,ILDR1,immunoglobulin-like domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:28741],protein_coding,3,121987323,122022204
ENSG00000143195,ILDR2,immunoglobulin-like domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:18131],protein_coding,1,166895711,166975482
ENSG00000143621,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037],protein_coding,1,153661788,153671048
ENSG00000129351,ILF3,"interleukin enhancer binding factor 3, 90kDa [Source:HGNC Symbol;Acc:HGNC:6038]",protein_coding,19,10654261,10692417
ENSG00000166333,ILK,integrin-linked kinase [Source:HGNC Symbol;Acc:HGNC:6040],protein_coding,11,6603708,6610874
ENSG00000132323,ILKAP,integrin-linked kinase-associated serine/threonine phosphatase [Source:HGNC Symbol;Acc:HGNC:15566],protein_coding,2,238170401,238203729
ENSG00000105135,ILVBL,ilvB (bacterial acetolactate synthase)-like [Source:HGNC Symbol;Acc:HGNC:6041],protein_coding,19,15114984,15125785
ENSG00000148950,IMMP1L,IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:26317],protein_coding,11,31432401,31509645
ENSG00000184903,IMMP2L,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:14598],protein_coding,7,110663051,111562517
ENSG00000132305,IMMT,"inner membrane protein, mitochondrial [Source:HGNC Symbol;Acc:HGNC:6047]",protein_coding,2,86143932,86195770
ENSG00000177971,IMP3,"IMP3, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14497]",protein_coding,15,75639085,75648706
ENSG00000136718,IMP4,"IMP4, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:30856]",protein_coding,2,130342225,130347810
ENSG00000133731,IMPA1,inositol(myo)-1(or 4)-monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050],protein_coding,8,81657961,81686693
ENSG00000141401,IMPA2,inositol(myo)-1(or 4)-monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051],protein_coding,18,11981025,12030883
ENSG00000154059,IMPACT,impact RWD domain protein [Source:HGNC Symbol;Acc:HGNC:20387],protein_coding,18,24426616,24453535
ENSG00000104331,IMPAD1,inositol monophosphatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26019],protein_coding,8,56957933,56993844
ENSG00000106348,IMPDH1,IMP (inosine 5'-monophosphate) dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6052],protein_coding,7,128392277,128410252
ENSG00000178035,IMPDH2,IMP (inosine 5'-monophosphate) dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053],protein_coding,3,49024325,49029408
ENSG00000112706,IMPG1,interphotoreceptor matrix proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:6055],protein_coding,6,75921115,76072678
ENSG00000081148,IMPG2,interphotoreceptor matrix proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:18362],protein_coding,3,101222546,101320560
ENSG00000148798,INA,"internexin neuronal intermediate filament protein, alpha [Source:HGNC Symbol;Acc:HGNC:6057]",protein_coding,10,103277163,103290351
ENSG00000132849,INADL,InaD-like (Drosophila) [Source:HGNC Symbol;Acc:HGNC:28881],protein_coding,1,61742477,62163920
ENSG00000257704,INAFM1,InaF-motif containing 1 [Source:HGNC Symbol;Acc:HGNC:27406],protein_coding,19,47274453,47275707
ENSG00000196388,INCA1,"inhibitor of CDK, cyclin A1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:32224]",protein_coding,17,4988130,4997610
ENSG00000149503,INCENP,inner centromere protein antigens 135/155kDa [Source:HGNC Symbol;Acc:HGNC:6058],protein_coding,11,62123973,62153163
ENSG00000203485,INF2,"inverted formin, FH2 and WH2 domain containing [Source:HGNC Symbol;Acc:HGNC:23791]",protein_coding,14,104689606,104722535
ENSG00000153487,ING1,"inhibitor of growth family, member 1 [Source:HGNC Symbol;Acc:HGNC:6062]",protein_coding,13,110712736,110723339
ENSG00000168556,ING2,"inhibitor of growth family, member 2 [Source:HGNC Symbol;Acc:HGNC:6063]",protein_coding,4,183504994,183511096
ENSG00000071243,ING3,"inhibitor of growth family, member 3 [Source:HGNC Symbol;Acc:HGNC:14587]",protein_coding,7,120950749,120977216
ENSG00000111653,ING4,"inhibitor of growth family, member 4 [Source:HGNC Symbol;Acc:HGNC:19423]",protein_coding,12,6650280,6663148
ENSG00000168395,ING5,"inhibitor of growth family, member 5 [Source:HGNC Symbol;Acc:HGNC:19421]",protein_coding,2,241702035,241729478
ENSG00000123999,INHA,"inhibin, alpha [Source:HGNC Symbol;Acc:HGNC:6065]",protein_coding,2,219569162,219575713
ENSG00000122641,INHBA,"inhibin, beta A [Source:HGNC Symbol;Acc:HGNC:6066]",protein_coding,7,41685114,41703108
ENSG00000163083,INHBB,"inhibin, beta B [Source:HGNC Symbol;Acc:HGNC:6067]",protein_coding,2,120346143,120351808
ENSG00000175189,INHBC,"inhibin, beta C [Source:HGNC Symbol;Acc:HGNC:6068]",protein_coding,12,57434760,57450828
ENSG00000139269,INHBE,"inhibin, beta E [Source:HGNC Symbol;Acc:HGNC:24029]",protein_coding,12,57452323,57459280
ENSG00000148153,INIP,INTS3 and NABP interacting protein [Source:HGNC Symbol;Acc:HGNC:24994],protein_coding,9,112683926,112718236
ENSG00000241644,INMT,indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069],protein_coding,7,30697985,30757602
ENSG00000128908,INO80,INO80 complex subunit [Source:HGNC Symbol;Acc:HGNC:26956],protein_coding,15,40978880,41116354
ENSG00000115274,INO80B,INO80 complex subunit B [Source:HGNC Symbol;Acc:HGNC:13324],protein_coding,2,74455023,74457960
ENSG00000153391,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994],protein_coding,18,35452230,35497991
ENSG00000114933,INO80D,INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997],protein_coding,2,205993721,206086303
ENSG00000169592,INO80E,INO80 complex subunit E [Source:HGNC Symbol;Acc:HGNC:26905],protein_coding,16,29995294,30005793
ENSG00000151689,INPP1,inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071],protein_coding,2,190343470,190371665
ENSG00000040933,INPP4A,"inositol polyphosphate-4-phosphatase, type I, 107kDa [Source:HGNC Symbol;Acc:HGNC:6074]",protein_coding,2,98444854,98594390
ENSG00000109452,INPP4B,"inositol polyphosphate-4-phosphatase, type II, 105kDa [Source:HGNC Symbol;Acc:HGNC:6075]",protein_coding,4,142023160,142847432
ENSG00000068383,INPP5A,"inositol polyphosphate-5-phosphatase, 40kDa [Source:HGNC Symbol;Acc:HGNC:6076]",protein_coding,10,132537820,132783480
ENSG00000204084,INPP5B,"inositol polyphosphate-5-phosphatase, 75kDa [Source:HGNC Symbol;Acc:HGNC:6077]",protein_coding,1,37860697,37947057
